Date,HE,P/OP,Gen,RT_Busbar,RT_Hub,DA_Busbar,DA_Hub
2024-08-03,7,OP,0.0,19.265,18.72,19.41,19.35
2024-08-03,8,OP,0.0,19.918,19.725,17.89,17.84
2024-08-03,9,OP,0.0,14.632,14.632,14.26,14.25
2024-08-03,10,OP,0.0,15.285,15.285,14.28,14.24
2024-08-03,11,OP,0.0,20.268,19.155,18.69,18.4
2024-08-03,12,OP,0.0,25.68,21.885,24.51,23.05
2024-08-03,13,OP,0.0,27.115,23.115,29.26,27.34
2024-08-03,14,OP,1.6,29.29,24.982,38.48,35.52
2024-08-03,15,OP,7.5,34.965,30.878,43.89,41.6
2024-08-03,16,OP,12.3,27.642,27.44,51.31,47.92
2024-08-03,17,OP,11.6,29.198,29.36,56.02,52.59
2024-08-03,18,OP,10.9,23.845,23.9,46.99,45.92
2024-08-03,19,OP,14.7,38.328,38.355,54.03,55.41
2024-08-03,20,OP,14.6,52.505,52.505,133.58,143.68
2024-08-03,21,OP,11.6,40.608,40.575,93.77,111.04
2024-08-03,22,OP,10.5,28.278,28.055,39.6,48.38
2024-08-03,23,OP,12.8,30.238,29.928,27.14,28.69
2024-08-03,24,OP,15.2,30.385,30.005,25.43,25.76
2024-08-04,1,OP,11.8,32.85,32.29,23.22,22.97
2024-08-04,2,OP,11.9,25.388,24.758,21.22,21.03
2024-08-04,3,OP,6.5,23.525,23.108,20.66,20.46
2024-08-04,4,OP,5.8,22.648,22.472,19.94,19.77
2024-08-04,5,OP,4.1,20.888,20.67,19.46,19.33
2024-08-04,6,OP,5.2,20.168,20.052,19.65,19.51
2024-08-04,7,OP,6.3,19.095,18.805,18.41,18.29
2024-08-04,8,OP,0.1,19.232,19.075,16.42,16.37
2024-08-04,9,OP,0.0,16.632,16.615,12.53,12.49
2024-08-04,10,OP,0.0,16.962,16.962,14.06,14.05
2024-08-04,11,OP,0.0,18.17,18.17,17.47,17.25
2024-08-04,12,OP,0.0,19.062,19.062,20.68,20.16
2024-08-04,13,OP,5.8,20.94,20.94,24.37,23.27
2024-08-04,14,OP,4.9,23.215,23.215,27.92,26.81
2024-08-04,15,OP,5.8,24.95,24.63,28.18,27.77
2024-08-04,16,OP,12.3,29.022,28.84,31.29,30.98
2024-08-04,17,OP,15.8,25.835,25.858,31.33,31.65
2024-08-04,18,OP,18.6,35.405,35.43,31.98,32.13
2024-08-04,19,OP,19.7,45.505,45.555,38.05,38.6
2024-08-04,20,OP,18.4,51.69,51.748,77.64,83.35
2024-08-04,21,OP,12.0,39.72,39.4,54.94,61.45
2024-08-04,22,OP,5.1,27.535,27.23,30.31,32.06
2024-08-04,23,OP,6.4,24.028,23.845,24.77,24.7
2024-08-04,24,OP,4.7,21.285,21.088,21.98,21.72
2024-08-05,1,OP,4.2,21.28,21.11,21.28,21.01
2024-08-05,2,OP,2.7,21.065,20.87,19.19,18.92
2024-08-05,3,OP,2.0,19.282,19.132,17.78,17.49
2024-08-05,4,OP,0.6,19.378,19.168,17.81,17.54
2024-08-05,5,OP,0.0,21.06,20.855,18.13,17.85
2024-08-05,6,OP,0.0,21.662,21.495,19.83,19.62
2024-08-05,7,P,0.0,23.318,23.192,18.67,18.61
2024-08-05,8,P,0.0,20.12,20.025,17.66,17.54
2024-08-05,9,P,0.0,15.005,14.975,13.94,13.71
2024-08-05,10,P,0.0,14.685,14.685,14.75,14.45
2024-08-05,11,P,0.0,19.79,19.105,19.07,18.12
2024-08-05,12,P,0.0,25.718,22.405,26.25,23.26
2024-08-05,13,P,0.0,35.958,25.538,35.0,30.65
2024-08-05,14,P,5.3,28.692,28.368,39.56,36.89
2024-08-05,15,P,14.1,29.72,30.6,39.1,36.57
2024-08-05,16,P,16.3,28.75,29.212,38.06,36.49
2024-08-05,17,P,15.6,39.948,39.902,38.19,37.47
2024-08-05,18,P,17.1,34.08,34.355,33.3,33.39
2024-08-05,19,P,11.8,54.262,54.402,36.13,43.34
2024-08-05,20,P,12.5,86.988,87.112,91.58,102.98
2024-08-05,21,P,10.0,62.208,62.182,41.35,74.96
2024-08-05,22,P,14.5,26.815,26.6,32.17,38.03
2024-08-05,23,OP,13.2,24.498,24.29,24.61,25.64
2024-08-05,24,OP,16.2,20.472,20.348,21.85,22.07
2024-08-06,1,OP,15.5,18.375,18.228,19.4,19.22
2024-08-06,2,OP,9.7,16.575,16.42,18.22,18.06
2024-08-06,3,OP,3.6,16.385,16.23,17.11,16.94
2024-08-06,4,OP,0.5,15.778,15.628,17.18,17.03
2024-08-06,5,OP,0.0,17.75,17.565,17.59,17.42
2024-08-06,6,OP,0.0,17.648,17.545,19.48,19.31
2024-08-06,7,P,0.0,18.472,18.415,21.63,21.44
2024-08-06,8,P,0.0,16.355,16.275,18.61,18.47
2024-08-06,9,P,0.0,11.682,11.68,15.31,15.11
2024-08-06,10,P,0.2,12.338,11.905,15.88,15.61
2024-08-06,11,P,0.3,20.3,18.71,21.04,20.12
2024-08-06,12,P,0.0,28.092,24.03,26.71,25.54
2024-08-06,13,P,0.9,55.61,31.718,41.45,38.64
2024-08-06,14,P,9.6,42.145,35.682,58.15,54.39
2024-08-06,15,P,21.4,31.885,27.185,69.56,65.81
2024-08-06,16,P,27.5,26.282,26.282,80.56,77.55
2024-08-06,17,P,28.0,31.712,32.45,87.5,88.42
2024-08-06,18,P,28.4,32.895,33.57,112.33,115.23
2024-08-06,19,P,29.3,69.3,77.402,161.57,182.91
2024-08-06,20,P,37.6,234.172,262.588,780.85,833.32
2024-08-06,21,P,34.3,84.902,91.71,259.03,377.79
2024-08-06,22,P,29.7,35.488,36.615,57.77,85.33
2024-08-06,23,OP,26.2,26.138,25.91,22.99,30.18
2024-08-06,24,OP,19.7,21.478,21.355,23.55,24.37
2024-08-07,1,OP,12.0,19.538,19.518,20.67,21.3
2024-08-07,2,OP,15.5,18.16,18.16,18.85,19.07
2024-08-07,3,OP,18.2,16.965,16.965,17.59,17.52
2024-08-07,4,OP,16.2,16.862,16.848,16.7,16.6
2024-08-07,5,OP,15.2,17.1,17.04,16.79,16.69
2024-08-07,6,OP,13.6,17.95,17.945,18.43,18.33
2024-08-07,7,P,11.0,18.77,18.77,19.09,19.03
2024-08-07,8,P,5.0,17.468,17.468,16.44,16.37
2024-08-07,9,P,1.0,13.59,13.59,13.54,13.39
2024-08-07,10,P,5.6,14.148,14.135,14.95,14.74
2024-08-07,11,P,1.0,21.19,20.952,19.93,18.75
2024-08-07,12,P,0.0,28.27,24.28,28.36,26.04
2024-08-07,13,P,0.1,102.56,41.055,38.7,34.22
2024-08-07,14,P,5.6,63.362,45.678,57.81,54.19
2024-08-07,15,P,8.6,102.76,58.805,76.37,71.13
2024-08-07,16,P,11.9,54.508,47.685,82.07,77.28
2024-08-07,17,P,17.6,42.118,46.818,90.4,86.08
2024-08-07,18,P,21.5,45.658,51.83,80.5,78.97
2024-08-07,19,P,25.3,73.998,74.088,115.15,120.3
2024-08-07,20,P,32.2,481.795,491.528,358.13,393.68
2024-08-07,21,P,27.9,144.142,153.768,126.31,165.55
2024-08-07,22,P,31.3,45.355,47.605,28.74,39.59
2024-08-07,23,OP,36.4,24.378,27.375,22.75,27.02
2024-08-07,24,OP,23.7,23.24,23.182,20.38,21.84
2024-08-08,1,OP,23.5,22.478,22.262,18.06,20.17
2024-08-08,2,OP,31.4,20.28,20.062,16.96,17.9
2024-08-08,3,OP,27.0,20.118,19.808,16.89,17.15
2024-08-08,4,OP,18.6,23.295,22.802,17.07,17.0
2024-08-08,5,OP,13.1,25.582,25.012,17.17,17.06
2024-08-08,6,OP,10.9,24.018,23.555,18.35,18.24
2024-08-08,7,P,9.0,22.858,22.745,19.15,19.01
2024-08-08,8,P,7.6,20.752,20.0,17.44,17.29
2024-08-08,9,P,5.4,18.055,18.055,14.81,14.4
2024-08-08,10,P,8.6,19.728,19.728,16.46,15.93
2024-08-08,11,P,5.0,28.132,25.62,21.91,20.27
2024-08-08,12,P,7.6,42.88,36.532,29.53,26.32
2024-08-08,13,P,17.7,43.262,37.328,40.1,34.1
2024-08-08,14,P,30.0,49.858,44.862,49.36,43.96
2024-08-08,15,P,37.1,36.655,36.062,44.74,42.15
2024-08-08,16,P,45.6,24.46,24.292,41.4,40.51
2024-08-08,17,P,50.5,16.385,20.102,37.4,40.58
2024-08-08,18,P,48.1,16.07,19.955,32.08,37.7
2024-08-08,19,P,47.4,20.598,21.235,38.39,45.79
2024-08-08,20,P,40.8,30.962,39.915,63.46,82.63
2024-08-08,21,P,30.8,32.53,48.375,50.68,65.95
2024-08-08,22,P,21.9,31.838,32.152,25.77,30.27
2024-08-08,23,OP,14.5,27.695,27.66,24.7,25.92
2024-08-08,24,OP,12.5,27.998,27.992,21.21,21.37
2024-08-09,1,OP,12.9,24.052,24.048,24.68,24.62
2024-08-09,2,OP,8.8,22.905,22.82,21.03,20.97
2024-08-09,3,OP,8.5,22.498,22.385,19.39,19.31
2024-08-09,4,OP,13.4,22.08,22.02,19.15,19.08
2024-08-09,5,OP,2.6,23.55,23.415,19.37,19.29
2024-08-09,6,OP,0.0,25.558,25.385,21.29,21.2
2024-08-09,7,P,0.0,26.485,26.34,22.12,22.0
2024-08-09,8,P,0.0,23.73,23.628,20.11,20.0
2024-08-09,9,P,0.0,16.53,16.518,16.9,16.8
2024-08-09,10,P,0.0,14.442,14.332,16.74,16.1
2024-08-09,11,P,0.0,16.56,16.23,22.97,20.05
2024-08-09,12,P,2.6,22.53,22.158,29.5,26.23
2024-08-09,13,P,10.1,27.86,28.05,41.59,31.65
2024-08-09,14,P,14.2,28.155,28.322,48.18,41.77
2024-08-09,15,P,14.1,32.062,32.145,47.55,41.29
2024-08-09,16,P,7.3,44.905,45.518,48.05,44.89
2024-08-09,17,P,20.9,56.298,56.495,52.21,51.45
2024-08-09,18,P,32.5,52.112,51.815,46.46,46.37
2024-08-09,19,P,30.8,32.16,32.0,49.91,50.58
2024-08-09,20,P,23.8,35.398,35.398,60.52,60.52
2024-08-09,21,P,16.7,34.298,34.218,49.14,49.04
2024-08-09,22,P,10.6,26.925,26.698,31.62,31.61
2024-08-09,23,OP,9.3,24.57,24.48,29.5,29.44
2024-08-09,24,OP,8.2,23.958,23.895,26.26,26.19
2024-08-10,1,OP,9.5,22.68,22.668,30.3,30.24
2024-08-10,2,OP,6.5,24.118,24.08,27.21,27.13
2024-08-10,3,OP,5.2,24.982,24.84,23.93,23.85
2024-08-10,4,OP,0.1,24.602,24.445,23.71,23.62
2024-08-10,5,OP,0.2,23.575,23.428,22.82,22.73
2024-08-10,6,OP,0.0,21.938,21.865,22.64,22.55
2024-08-10,7,OP,0.0,19.772,19.772,21.93,21.73
2024-08-10,8,OP,0.2,19.275,19.275,20.02,19.82
2024-08-10,9,OP,0.7,16.822,16.822,16.72,16.35
2024-08-10,10,OP,0.0,15.815,15.815,16.98,15.99
2024-08-10,11,OP,0.0,18.435,18.222,24.57,20.16
2024-08-10,12,OP,0.0,27.225,26.818,28.87,24.42
2024-08-10,13,OP,1.3,29.185,28.64,40.82,32.47
2024-08-10,14,OP,9.8,31.052,30.508,47.28,40.78
2024-08-10,15,OP,17.7,31.598,31.335,43.13,38.2
2024-08-10,16,OP,25.5,40.692,40.538,40.33,37.71
2024-08-10,17,OP,32.5,44.532,44.382,37.86,37.09
2024-08-10,18,OP,32.2,37.53,37.265,38.52,38.44
2024-08-10,19,OP,29.6,35.715,35.715,38.13,38.04
2024-08-10,20,OP,25.3,61.038,62.87,49.28,48.83
2024-08-10,21,OP,21.5,56.368,57.17,36.3,36.45
2024-08-10,22,OP,21.5,34.935,34.838,27.31,27.25
2024-08-10,23,OP,15.2,24.062,23.948,25.13,25.08
2024-08-10,24,OP,10.8,21.198,21.18,20.77,20.71
2024-08-11,1,OP,7.3,18.125,18.088,19.68,19.64
2024-08-11,2,OP,1.8,16.55,16.05,17.97,17.92
2024-08-11,3,OP,0.3,14.868,14.21,16.46,16.36
2024-08-11,4,OP,0.0,13.055,12.618,15.73,15.47
2024-08-11,5,OP,0.0,12.21,12.2,15.36,15.08
2024-08-11,6,OP,0.0,12.572,12.57,15.62,15.2
2024-08-11,7,OP,0.0,13.498,13.498,15.88,15.17
2024-08-11,8,OP,0.0,13.955,13.952,15.17,14.37
2024-08-11,9,OP,0.0,10.628,10.145,10.05,9.35
2024-08-11,10,OP,0.0,13.868,11.705,12.47,11.25
2024-08-11,11,OP,0.0,17.328,15.338,17.91,15.81
2024-08-11,12,OP,0.1,20.068,18.755,23.37,19.95
2024-08-11,13,OP,4.0,23.11,22.538,29.84,26.42
2024-08-11,14,OP,14.2,28.365,27.902,32.86,30.68
2024-08-11,15,OP,25.0,32.202,31.6,32.45,30.9
2024-08-11,16,OP,40.2,39.428,38.775,33.48,31.51
2024-08-11,17,OP,55.5,27.715,27.37,33.99,32.35
2024-08-11,18,OP,57.6,22.405,23.095,31.45,30.96
2024-08-11,19,OP,37.8,26.948,27.265,36.24,36.29
2024-08-11,20,OP,15.8,49.425,49.425,43.6,45.15
2024-08-11,21,OP,8.6,73.085,73.085,39.9,43.89
2024-08-11,22,OP,13.4,28.33,28.24,26.1,27.15
2024-08-11,23,OP,19.9,22.742,22.65,22.44,22.72
2024-08-11,24,OP,20.8,18.948,18.92,18.19,18.14
2024-08-12,1,OP,26.9,14.74,14.715,18.55,17.91
2024-08-12,2,OP,20.5,14.508,13.972,17.25,16.44
2024-08-12,3,OP,16.3,12.15,11.778,15.86,14.89
2024-08-12,4,OP,17.0,11.57,11.505,14.61,13.8
2024-08-12,5,OP,14.9,12.405,12.4,14.56,14.22
2024-08-12,6,OP,9.3,16.425,16.425,16.72,16.42
2024-08-12,7,P,2.4,20.105,20.105,16.68,16.1
2024-08-12,8,P,1.9,19.65,19.65,16.7,16.06
2024-08-12,9,P,3.7,14.365,14.298,14.06,13.01
2024-08-12,10,P,12.1,15.09,14.278,16.8,14.94
2024-08-12,11,P,8.6,20.685,19.645,19.81,17.71
2024-08-12,12,P,5.1,26.9,26.022,27.02,24.55
2024-08-12,13,P,16.7,26.598,26.048,33.65,30.87
2024-08-12,14,P,40.1,28.5,28.055,40.41,38.19
2024-08-12,15,P,57.3,25.862,26.058,39.68,39.21
2024-08-12,16,P,64.7,5.282,20.592,35.51,36.61
2024-08-12,17,P,36.5,-3.545,20.87,30.55,33.73
2024-08-12,18,P,36.5,-4.0,17.945,24.95,27.22
2024-08-12,19,P,45.1,-3.688,18.062,27.56,35.97
2024-08-12,20,P,62.0,-0.49,27.482,38.11,49.2
2024-08-12,21,P,67.0,12.105,28.922,38.46,47.07
2024-08-12,22,P,62.3,16.065,27.21,23.49,26.73
2024-08-12,23,OP,48.2,20.23,22.242,22.34,23.74
2024-08-12,24,OP,40.9,22.048,22.048,19.61,19.84
2024-08-13,1,OP,38.9,20.868,20.868,17.33,17.47
2024-08-13,2,OP,27.8,19.788,19.788,16.39,16.43
2024-08-13,3,OP,29.3,18.57,18.57,14.97,14.95
2024-08-13,4,OP,18.6,18.06,18.06,15.33,15.31
2024-08-13,5,OP,18.5,17.982,17.982,16.05,16.04
2024-08-13,6,OP,16.1,20.1,20.1,18.04,18.02
2024-08-13,7,P,7.6,21.652,21.652,18.76,18.74
2024-08-13,8,P,6.4,20.492,20.492,17.91,17.84
2024-08-13,9,P,9.5,15.898,15.938,13.95,13.96
2024-08-13,10,P,15.9,13.89,13.845,12.2,12.21
2024-08-13,11,P,16.7,15.372,15.808,15.1,14.95
2024-08-13,12,P,17.2,20.845,21.43,19.78,19.08
2024-08-13,13,P,23.6,23.808,23.758,23.7,22.48
2024-08-13,14,P,45.3,24.565,24.498,25.64,24.17
2024-08-13,15,P,56.1,23.085,24.418,25.17,24.08
2024-08-13,16,P,56.2,8.41,21.128,22.56,22.95
2024-08-13,17,P,52.1,-0.862,20.332,20.48,24.01
2024-08-13,18,P,45.3,-3.502,22.898,18.92,23.83
2024-08-13,19,P,43.2,-3.628,28.76,17.38,26.69
2024-08-13,20,P,59.6,1.375,32.202,32.37,44.67
2024-08-13,21,P,51.8,24.265,38.152,38.47,48.21
2024-08-13,22,P,37.7,29.432,29.862,21.87,26.02
2024-08-13,23,OP,35.0,25.152,25.242,22.97,24.35
2024-08-13,24,OP,32.9,20.492,20.492,20.02,20.05
2024-08-14,1,OP,25.8,17.475,17.475,18.7,18.88
2024-08-14,2,OP,17.0,16.345,16.228,16.61,16.57
2024-08-14,3,OP,15.2,14.682,14.57,15.78,15.51
2024-08-14,4,OP,13.9,14.345,14.248,14.91,14.7
2024-08-14,5,OP,7.6,14.458,14.448,14.71,14.61
2024-08-14,6,OP,4.4,17.348,17.345,16.69,16.64
2024-08-14,7,P,0.8,19.062,19.045,17.59,17.36
2024-08-14,8,P,1.1,17.008,17.008,17.16,16.88
2024-08-14,9,P,1.0,12.585,12.445,15.42,13.53
2024-08-14,10,P,4.1,13.492,12.578,15.04,13.77
2024-08-14,11,P,12.1,17.232,15.862,17.39,16.0
2024-08-14,12,P,23.4,21.27,20.252,22.27,20.67
2024-08-14,13,P,28.2,25.095,24.5,26.14,24.51
2024-08-14,14,P,32.8,30.425,29.99,26.47,25.53
2024-08-14,15,P,46.0,38.848,39.37,24.13,24.52
2024-08-14,16,P,56.7,30.035,30.74,20.58,27.66
2024-08-14,17,P,60.2,32.225,33.152,10.5,28.88
2024-08-14,18,P,57.8,17.325,35.905,6.82,29.62
2024-08-14,19,P,57.0,6.202,42.64,8.11,42.61
2024-08-14,20,P,51.9,19.79,56.952,31.57,81.7
2024-08-14,21,P,46.6,24.13,38.2,31.91,55.2
2024-08-14,22,P,45.1,21.16,24.528,20.95,29.88
2024-08-14,23,OP,41.3,22.805,22.978,22.05,25.1
2024-08-14,24,OP,37.3,20.128,20.12,19.2,20.68
2024-08-15,1,OP,29.9,18.332,18.328,19.79,19.93
2024-08-15,2,OP,28.0,16.005,15.945,17.32,17.26
2024-08-15,3,OP,18.9,14.798,14.792,16.01,15.96
2024-08-15,4,OP,14.5,14.105,14.085,15.16,15.12
2024-08-15,5,OP,15.9,13.32,13.32,15.7,15.68
2024-08-15,6,OP,5.6,15.528,15.528,17.24,17.21
2024-08-15,7,P,1.3,19.62,19.62,17.71,17.57
2024-08-15,8,P,0.0,17.875,17.875,17.53,17.28
2024-08-15,9,P,0.0,13.738,13.685,14.06,13.32
2024-08-15,10,P,5.9,12.862,12.558,16.86,14.76
2024-08-15,11,P,9.7,17.558,17.158,18.73,16.7
2024-08-15,12,P,14.5,24.942,24.48,24.75,23.52
2024-08-15,13,P,24.7,33.93,33.512,28.13,27.06
2024-08-15,14,P,33.4,44.35,45.042,35.31,34.64
2024-08-15,15,P,50.7,25.185,54.398,29.24,32.04
2024-08-15,16,P,53.5,-0.02,37.73,21.43,34.11
2024-08-15,17,P,56.8,-0.62,35.518,10.45,41.61
2024-08-15,18,P,53.1,-0.77,24.112,8.93,46.37
2024-08-15,19,P,52.9,-0.942,31.175,17.65,80.62
2024-08-15,20,P,47.5,12.99,69.165,64.26,156.97
2024-08-15,21,P,42.2,42.678,79.71,48.09,93.9
2024-08-15,22,P,33.7,27.132,36.76,26.0,35.98
2024-08-15,23,OP,27.0,25.21,25.21,23.75,29.22
2024-08-15,24,OP,28.0,22.53,22.528,22.23,23.76
2024-08-16,1,OP,29.5,20.75,20.748,22.08,22.67
2024-08-16,2,OP,22.2,19.23,19.23,20.69,20.7
2024-08-16,3,OP,20.3,19.045,19.04,17.84,17.82
2024-08-16,4,OP,16.6,17.568,17.555,16.97,16.95
2024-08-16,5,OP,11.3,17.258,17.255,17.14,17.12
2024-08-16,6,OP,9.6,18.762,18.762,18.89,18.88
2024-08-16,7,P,5.5,20.528,20.528,20.42,20.4
2024-08-16,8,P,4.8,19.088,19.088,18.96,18.92
2024-08-16,9,P,2.6,15.548,15.548,15.62,15.61
2024-08-16,10,P,8.1,14.97,14.68,15.26,15.1
2024-08-16,11,P,9.6,21.56,21.055,19.36,18.82
2024-08-16,12,P,8.2,29.51,28.865,27.1,26.36
2024-08-16,13,P,11.6,32.152,31.545,35.37,33.41
2024-08-16,14,P,36.7,35.665,35.01,45.94,44.45
2024-08-16,15,P,50.7,37.158,37.15,51.86,52.02
2024-08-16,16,P,46.5,23.132,24.18,43.97,53.2
2024-08-16,17,P,36.3,23.285,23.875,30.02,59.02
2024-08-16,18,P,40.7,10.74,20.982,16.02,60.02
2024-08-16,19,P,43.6,15.44,31.595,26.6,99.0
2024-08-16,20,P,42.8,35.625,68.59,71.91,178.09
2024-08-16,21,P,41.8,32.42,64.602,41.03,93.78
2024-08-16,22,P,34.4,32.182,37.448,22.3,35.7
2024-08-16,23,OP,26.2,26.578,26.468,23.43,28.62
2024-08-16,24,OP,20.2,22.285,22.265,21.26,22.94
2024-08-17,1,OP,17.9,20.462,20.405,20.84,20.87
2024-08-17,2,OP,16.7,20.022,19.962,18.97,18.93
2024-08-17,3,OP,13.5,19.258,19.165,17.44,17.38
2024-08-17,4,OP,11.1,18.392,18.388,15.93,15.89
2024-08-17,5,OP,5.3,19.075,19.052,13.83,13.8
2024-08-17,6,OP,0.2,18.69,18.6,14.02,14.01
2024-08-17,7,OP,0.0,18.282,18.152,12.6,12.52
2024-08-17,8,OP,0.0,16.62,16.535,12.56,12.36
2024-08-17,9,OP,1.3,12.725,12.688,11.26,11.03
2024-08-17,10,OP,6.9,12.77,12.502,12.04,11.44
2024-08-17,11,OP,1.6,18.782,18.338,18.9,17.72
2024-08-17,12,OP,1.3,23.448,22.935,27.62,26.12
2024-08-17,13,OP,6.8,28.228,27.678,33.57,32.05
2024-08-17,14,OP,15.2,30.675,30.148,40.23,39.38
2024-08-17,15,OP,22.1,36.785,36.468,40.53,40.99
2024-08-17,16,OP,29.1,29.978,30.138,33.9,42.42
2024-08-17,17,OP,37.3,28.05,29.22,32.24,46.06
2024-08-17,18,OP,41.8,25.722,27.272,18.66,38.46
2024-08-17,19,OP,32.7,26.268,34.238,32.61,61.6
2024-08-17,20,OP,24.0,41.47,60.588,30.57,106.02
2024-08-17,21,OP,20.7,46.442,52.602,30.39,63.68
2024-08-17,22,OP,17.8,32.738,32.505,23.08,30.37
2024-08-17,23,OP,13.2,25.895,25.702,26.45,27.78
2024-08-17,24,OP,14.1,22.942,22.835,22.65,22.7
2024-08-18,1,OP,13.8,22.605,22.458,21.56,21.54
2024-08-18,2,OP,11.0,20.122,19.99,19.73,19.7
2024-08-18,3,OP,8.2,18.032,17.852,17.71,17.67
2024-08-18,4,OP,3.8,17.158,16.992,17.82,17.77
2024-08-18,5,OP,0.4,16.782,16.682,17.29,17.22
2024-08-18,6,OP,0.0,17.115,17.002,17.27,17.19
2024-08-18,7,OP,0.0,17.405,17.268,17.13,16.98
2024-08-18,8,OP,0.0,15.605,15.488,15.22,14.96
2024-08-18,9,OP,0.0,11.622,11.588,12.25,11.96
2024-08-18,10,OP,0.0,13.668,13.382,12.56,12.05
2024-08-18,11,OP,0.0,19.745,19.29,19.57,18.5
2024-08-18,12,OP,0.2,22.662,22.185,26.31,25.51
2024-08-18,13,OP,11.5,23.562,23.075,30.99,29.98
2024-08-18,14,OP,14.5,25.052,24.562,36.29,35.6
2024-08-18,15,OP,22.3,25.5,24.95,38.98,39.1
2024-08-18,16,OP,31.8,25.165,24.675,34.79,39.94
2024-08-18,17,OP,28.1,23.418,23.245,35.74,44.84
2024-08-18,18,OP,26.5,22.108,24.438,30.39,42.6
2024-08-18,19,OP,21.1,56.375,76.45,50.79,73.54
2024-08-18,20,OP,21.4,91.575,140.182,137.72,217.77
2024-08-18,21,OP,15.5,78.018,101.232,90.91,113.36
2024-08-18,22,OP,10.3,38.992,38.835,35.32,38.71
2024-08-18,23,OP,14.4,24.855,24.73,28.51,28.55
2024-08-18,24,OP,15.4,22.342,22.262,23.16,23.12
2024-08-19,1,OP,13.9,44.392,43.625,22.76,22.67
2024-08-19,2,OP,10.4,17.855,17.82,20.59,20.47
2024-08-19,3,OP,7.5,17.31,17.232,18.07,17.94
2024-08-19,4,OP,5.1,16.898,16.852,17.05,16.92
2024-08-19,5,OP,5.0,16.808,16.74,17.34,17.21
2024-08-19,6,OP,4.8,17.832,17.738,18.06,17.92
2024-08-19,7,P,3.0,20.425,20.338,19.85,19.71
2024-08-19,8,P,0.9,19.7,19.672,18.18,18.06
2024-08-19,9,P,0.0,15.292,15.288,15.7,15.7
2024-08-19,10,P,0.3,15.658,15.382,16.59,16.13
2024-08-19,11,P,1.4,24.018,21.788,21.15,20.16
2024-08-19,12,P,7.7,29.262,26.228,28.78,27.28
2024-08-19,13,P,11.6,30.77,30.172,40.74,37.84
2024-08-19,14,P,5.3,28.845,28.735,52.31,50.41
2024-08-19,15,P,6.5,40.712,42.162,68.72,66.64
2024-08-19,16,P,11.4,68.06,71.6,46.77,52.54
2024-08-19,17,P,29.2,58.04,67.015,41.16,57.01
2024-08-19,18,P,39.5,55.53,79.22,31.11,54.5
2024-08-19,19,P,42.8,19.952,72.292,74.8,130.51
2024-08-19,20,P,23.1,315.01,720.832,320.34,492.86
2024-08-19,21,P,15.2,302.63,380.282,163.96,246.81
2024-08-19,22,P,15.6,40.95,41.32,44.23,54.34
2024-08-19,23,OP,14.0,26.492,26.33,30.04,32.67
2024-08-19,24,OP,10.4,24.032,23.895,23.37,23.79
2024-08-20,1,OP,8.8,21.778,21.622,21.31,21.25
2024-08-20,2,OP,7.0,19.028,18.922,18.4,18.34
2024-08-20,3,OP,3.0,17.905,17.8,17.24,17.16
2024-08-20,4,OP,0.4,16.645,16.585,16.99,16.92
2024-08-20,5,OP,0.0,16.68,16.662,18.08,17.99
2024-08-20,6,OP,0.0,18.648,18.642,20.13,20.05
2024-08-20,7,P,0.0,20.032,20.032,22.47,22.37
2024-08-20,8,P,0.0,20.128,20.128,21.9,21.52
2024-08-20,9,P,0.0,17.178,17.178,16.77,16.27
2024-08-20,10,P,0.0,15.52,15.402,17.75,16.62
2024-08-20,11,P,0.0,18.39,18.108,22.49,20.11
2024-08-20,12,P,0.0,21.872,21.065,30.5,27.77
2024-08-20,13,P,0.0,28.418,26.355,44.77,37.96
2024-08-20,14,P,1.7,38.88,39.26,61.89,56.35
2024-08-20,15,P,15.8,48.785,51.155,82.62,76.59
2024-08-20,16,P,28.0,59.658,62.632,91.73,85.23
2024-08-20,17,P,32.3,68.062,72.165,92.95,90.26
2024-08-20,18,P,31.9,90.248,92.528,74.46,78.31
2024-08-20,19,P,25.4,137.315,137.418,166.88,198.7
2024-08-20,20,P,22.6,3064.865,3084.448,488.98,606.1
2024-08-20,21,P,25.4,1488.048,1637.798,197.37,267.92
2024-08-20,22,P,26.1,45.185,47.378,51.94,61.93
2024-08-20,23,OP,28.5,23.95,23.918,29.99,32.12
2024-08-20,24,OP,20.6,21.785,21.785,25.55,25.78
2024-08-21,1,OP,22.3,20.095,20.088,20.88,20.83
2024-08-21,2,OP,13.3,18.6,18.598,18.96,18.92
2024-08-21,3,OP,11.5,18.105,18.105,16.93,16.9
2024-08-21,4,OP,7.7,17.952,17.95,16.4,16.37
2024-08-21,5,OP,5.3,17.74,17.738,16.79,16.75
2024-08-21,6,OP,3.5,18.298,18.298,18.01,17.97
2024-08-21,7,P,2.3,19.138,19.128,18.93,18.9
2024-08-21,8,P,9.4,17.725,17.725,17.79,17.76
2024-08-21,9,P,3.9,15.09,15.088,15.0,14.99
2024-08-21,10,P,2.9,14.53,14.322,16.9,16.0
2024-08-21,11,P,3.1,19.975,19.675,20.72,18.77
2024-08-21,12,P,2.4,22.838,22.485,29.71,27.08
2024-08-21,13,P,0.2,44.68,44.35,42.09,36.23
2024-08-21,14,P,5.0,65.775,68.042,62.25,56.04
2024-08-21,15,P,18.6,112.57,113.375,73.26,68.61
